Date,Open,High,Low,Close,Adj Close,Volume,Date,Year,Month,Day
20-01-2016,6163.200195,6163.200195,6055.299805,6115.75,6115.742188,7942600,20-01-2016,2016,1,20
21-01-2016,6171.200195,6196.299805,6067.299805,6092.049805,6092.041992,8055600,21-01-2016,2016,1,21
22-01-2016,6157.700195,6222.75,6137.450195,6216.700195,6216.691895,7035800,22-01-2016,2016,1,22
25-01-2016,6259.799805,6275.5,6226.399902,6234.450195,6234.441895,5566000,25-01-2016,2016,1,25
27-01-2016,6263.25,6271.700195,6221.5,6242.399902,6242.391602,6198400,27-01-2016,2016,1,27
28-01-2016,6235.049805,6261.850098,6224.799805,6230,6229.991699,8969400,28-01-2016,2016,1,28
29-01-2016,6228.049805,6346.200195,6228.049805,6339.450195,6339.441895,8255800,29-01-2016,2016,1,29
01-02-2016,6367.350098,6374.549805,6330.799805,6341.600098,6341.591797,6249600,01-02-2016,2016,2,1
02-02-2016,6351.600098,6359.149902,6235.149902,6252.200195,6252.191895,7581600,02-02-2016,2016,2,2
03-02-2016,6198.549805,6209.950195,6159.25,6166.200195,6166.191895,9101300,03-02-2016,2016,2,3
04-02-2016,6213.25,6236.850098,6154.049805,6186.25,6186.241699,7527400,04-02-2016,2016,2,4
05-02-2016,6201.450195,6280.149902,6191.299805,6270.5,6270.491699,6949400,05-02-2016,2016,2,5
08-02-2016,6277.75,6302.200195,6195.600098,6209.799805,6209.791504,6260200,08-02-2016,2016,2,8
09-02-2016,6146,6154.799805,6112.100098,6125.600098,6125.592285,6264400,09-02-2016,2016,2,9
10-02-2016,6100.799805,6102.700195,6022.200195,6051.950195,6051.942383,8627100,10-02-2016,2016,2,10
11-02-2016,6042.399902,6042.399902,5831.100098,5843.200195,5843.192383,10239300,11-02-2016,2016,2,11
12-02-2016,5878.799805,5878.799805,5722.799805,5833.399902,5833.39209,11782800,12-02-2016,2016,2,12
15-02-2016,5903.799805,6013.549805,5903.799805,5999.049805,5999.041992,8640800,15-02-2016,2016,2,15
16-02-2016,6028.049805,6028.049805,5882.850098,5889.100098,5889.092285,7152300,16-02-2016,2016,2,16
17-02-2016,5897.899902,5940.950195,5801.049805,5930.149902,5930.14209,8214800,17-02-2016,2016,2,17
18-02-2016,5986.850098,6016.799805,5937.450195,5988.799805,5988.791992,6836200,18-02-2016,2016,2,18
19-02-2016,5973.350098,6009.049805,5955.5,6000.399902,6000.39209,5785700,19-02-2016,2016,2,19
22-02-2016,6007.149902,6034.649902,6000.299805,6024.149902,6024.14209,4788800,22-02-2016,2016,2,22
23-02-2016,6031.600098,6031.600098,5923.75,5930.899902,5930.89209,5900100,23-02-2016,2016,2,23
24-02-2016,5906.5,5911.950195,5853.350098,5859.75,5859.742188,6362700,24-02-2016,2016,2,24
25-02-2016,5871.5,5871.5,5810.649902,5816.5,5816.492188,9076500,25-02-2016,2016,2,25
26-02-2016,5870.549805,5878.899902,5818.5,5852.899902,5852.89209,6030500,26-02-2016,2016,2,26
29-02-2016,5869.850098,5897.950195,5717,5829.950195,5829.942383,11006500,29-02-2016,2016,2,29
01-03-2016,5866.649902,6027.450195,5866.649902,6020.049805,6020.041992,7799900,01-03-2016,2016,3,1
02-03-2016,6095.299805,6151.049805,6094.049805,6137.149902,6137.14209,9582600,02-03-2016,2016,3,2
03-03-2016,6183.899902,6223,6162.350098,6218.399902,6218.391602,8486400,03-03-2016,2016,3,3
04-03-2016,6242.600098,6249.850098,6200.450195,6239.350098,6239.341797,8877500,04-03-2016,2016,3,4
08-03-2016,6242.399902,6278.399902,6209.25,6243.649902,6243.641602,9350600,08-03-2016,2016,3,8
09-03-2016,6208.200195,6279.5,6193.450195,6275.100098,6275.091797,7979800,09-03-2016,2016,3,9
10-03-2016,6289.100098,6289.100098,6217.549805,6242.950195,6242.941895,7043000,10-03-2016,2016,3,10
11-03-2016,6242.600098,6287.899902,6223.200195,6258.450195,6258.441895,6695600,11-03-2016,2016,3,11
14-03-2016,6287.299805,6317.5,6263.049805,6282.700195,6282.691895,5900300,14-03-2016,2016,3,14
15-03-2016,6282.700195,6282.700195,6214.700195,6222.649902,6222.641602,6132300,15-03-2016,2016,3,15
16-03-2016,6221.100098,6244.5,6166.950195,6238.450195,6238.441895,6675900,16-03-2016,2016,3,16
17-03-2016,6287.049805,6307.799805,6233.899902,6255.75,6255.741699,7647100,17-03-2016,2016,3,17
18-03-2016,6273,6325.899902,6254.950195,6322.649902,6322.641602,7805000,18-03-2016,2016,3,18
21-03-2016,6336.700195,6411.799805,6336.700195,6406.700195,6406.691895,6350800,21-03-2016,2016,3,21
22-03-2016,6406.799805,6426.299805,6363.450195,6418.299805,6418.291504,7135800,22-03-2016,2016,3,22
23-03-2016,6421.200195,6430,6389.5,6423.700195,6423.691895,6363600,23-03-2016,2016,3,23
28-03-2016,6441,6441.200195,6318.600098,6334.700195,6334.691895,6877100,28-03-2016,2016,3,28
29-03-2016,6329.200195,6359.299805,6302.049805,6323,6322.991699,6644200,29-03-2016,2016,3,29
30-03-2016,6366.049805,6440.799805,6366.049805,6436.700195,6436.691895,7661400,30-03-2016,2016,3,30
31-03-2016,6437.100098,6468.049805,6420.200195,6452.149902,6452.141602,11220800,31-03-2016,2016,3,31
01-04-2016,6438.399902,6462.600098,6409.799805,6445.5,6445.491699,8186100,01-04-2016,2016,4,1
04-04-2016,6465.950195,6482.5,6439.649902,6479.600098,6479.591797,6218800,04-04-2016,2016,4,4
05-04-2016,6462.899902,6462.899902,6350.200195,6358.350098,6358.341797,7370700,05-04-2016,2016,4,5
06-04-2016,6381.950195,6383.25,6352.100098,6378,6377.991699,6660700,06-04-2016,2016,4,6
07-04-2016,6391.75,6391.75,6322.149902,6329.799805,6329.791504,7644600,07-04-2016,2016,4,7
08-04-2016,6327.100098,6351.700195,6316.149902,6346.649902,6346.641602,5857000,08-04-2016,2016,4,8
11-04-2016,6363.549805,6434.75,6324.600098,6430.600098,6430.591797,6382700,11-04-2016,2016,4,11
12-04-2016,6433.700195,6475.5,6432.100098,6470.100098,6470.091797,6206900,12-04-2016,2016,4,12
13-04-2016,6524.649902,6587.049805,6524.5,6575.350098,6575.341309,7855800,13-04-2016,2016,4,13
18-04-2016,6610.899902,6638.600098,6568.899902,6635.049805,6635.041016,6872600,18-04-2016,2016,4,18
20-04-2016,6663.25,6669.799805,6615.399902,6643.299805,6643.291016,8872600,20-04-2016,2016,4,20
21-04-2016,6675.399902,6694.950195,6615.100098,6634.299805,6634.291016,7864400,21-04-2016,2016,4,21
22-04-2016,6621.850098,6646.100098,6610.049805,6627.950195,6627.941406,6644700,22-04-2016,2016,4,22
25-04-2016,6627,6635.399902,6573.899902,6593.450195,6593.441406,6015800,25-04-2016,2016,4,25
26-04-2016,6577.200195,6676.350098,6570.600098,6669.5,6669.491211,7097100,26-04-2016,2016,4,26
27-04-2016,6660.450195,6695.25,6659.899902,6684.299805,6684.291016,7342000,27-04-2016,2016,4,27
28-04-2016,6680,6695.200195,6575.450195,6583.149902,6583.141113,10518000,28-04-2016,2016,4,28
29-04-2016,6583.549805,6616.850098,6533.850098,6588.549805,6588.541016,8919600,29-04-2016,2016,4,29
02-05-2016,6569.549805,6587.049805,6548.950195,6580.149902,6580.141113,7248600,02-05-2016,2016,5,2
03-05-2016,6597.149902,6642.850098,6527.850098,6533.549805,6533.541016,7533000,03-05-2016,2016,5,3
04-05-2016,6515.649902,6529.100098,6477.899902,6484.350098,6484.341797,7410500,04-05-2016,2016,5,4
05-05-2016,6503.149902,6532.549805,6479.600098,6500.049805,6500.041504,6778300,05-05-2016,2016,5,5
06-05-2016,6488.450195,6508.549805,6463.700195,6504.549805,6504.541504,6342000,06-05-2016,2016,5,6
09-05-2016,6525.549805,6608.100098,6525.549805,6603.25,6603.241211,5953000,09-05-2016,2016,5,9
10-05-2016,6610.399902,6626.100098,6586.100098,6617.25,6617.241211,6000600,10-05-2016,2016,5,10
11-05-2016,6549.649902,6625.350098,6533.600098,6593,6592.991211,8265100,11-05-2016,2016,5,11
12-05-2016,6611.899902,6646.049805,6603.299805,6640.899902,6640.891113,6142700,12-05-2016,2016,5,12
13-05-2016,6628.450195,6634.950195,6566.700195,6582.299805,6582.291016,7177800,13-05-2016,2016,5,13
16-05-2016,6595.549805,6616.700195,6548.950195,6608.25,6608.241211,6448100,16-05-2016,2016,5,16
17-05-2016,6638,6666.600098,6622.5,6629.700195,6629.691406,6842600,17-05-2016,2016,5,17
18-05-2016,6600.100098,6629.149902,6577.049805,6621.549805,6621.541016,6417900,18-05-2016,2016,5,18
19-05-2016,6626.25,6626.25,6537.399902,6546.5,6546.491211,7165900,19-05-2016,2016,5,19
20-05-2016,6555.649902,6567.399902,6503.850098,6513.100098,6513.091797,5851100,20-05-2016,2016,5,20
23-05-2016,6560.549805,6560.549805,6491,6495.25,6495.241699,5935700,23-05-2016,2016,5,23
24-05-2016,6502.649902,6507,6472.350098,6498.600098,6498.591797,6364600,24-05-2016,2016,5,24
25-05-2016,6547.350098,6631.200195,6547.350098,6626.850098,6626.841309,6682300,25-05-2016,2016,5,25
26-05-2016,6655.299805,6732.450195,6636.850098,6725.200195,6725.191406,10028200,26-05-2016,2016,5,26
27-05-2016,6739.200195,6801.799805,6739.200195,6797,6796.991211,8525200,27-05-2016,2016,5,27
30-05-2016,6811.149902,6835.649902,6795.299805,6820.299805,6820.291016,7334800,30-05-2016,2016,5,30
31-05-2016,6842.649902,6842.649902,6782.5,6804,6803.991211,13049600,31-05-2016,2016,5,31
01-06-2016,6820,6850.450195,6811.100098,6815.450195,6815.441406,7633100,01-06-2016,2016,6,1
02-06-2016,6802.850098,6856.200195,6795.399902,6849.200195,6849.191406,6377700,02-06-2016,2016,6,2
03-06-2016,6871.850098,6885.700195,6839.600098,6844.75,6844.741211,8928500,03-06-2016,2016,6,3
06-06-2016,6853.350098,6858.100098,6822.100098,6832.299805,6832.291016,5678300,06-06-2016,2016,6,6
07-06-2016,6859.200195,6903.649902,6848.399902,6884.149902,6884.141113,7381900,07-06-2016,2016,6,7
08-06-2016,6899.049805,6906.799805,6883.450195,6901.799805,6901.790527,7627900,08-06-2016,2016,6,8
09-06-2016,6908.299805,6908.299805,6843.549805,6857.75,6857.741211,8089800,09-06-2016,2016,6,9
10-06-2016,6846.049805,6907.299805,6828.5,6832.049805,6832.041016,9118100,10-06-2016,2016,6,10
13-06-2016,6778.25,6791.5,6745.700195,6785.149902,6785.141113,8535800,13-06-2016,2016,6,13
14-06-2016,6804.600098,6804.600098,6762.5,6793.850098,6793.841309,9718300,14-06-2016,2016,6,14
15-06-2016,6819.149902,6870.350098,6810.899902,6865.049805,6865.041016,8503900,15-06-2016,2016,6,15
16-06-2016,6851.049805,6851.049805,6767.850098,6819.850098,6819.841309,9157900,16-06-2016,2016,6,16
17-06-2016,6851.25,6865,6815.5,6842.350098,6842.341309,9591800,17-06-2016,2016,6,17
20-06-2016,6798.200195,6894.450195,6791.149902,6891.299805,6891.290527,8202800,20-06-2016,2016,6,20
21-06-2016,6906.649902,6906.649902,6873.549805,6886.149902,6886.141113,7385600,21-06-2016,2016,6,21
22-06-2016,6885.899902,6902.700195,6839.799805,6871,6870.991211,7202300,22-06-2016,2016,6,22
23-06-2016,6871.799805,6919.850098,6852.299805,6910.549805,6910.540527,6481900,23-06-2016,2016,6,23
24-06-2016,6722.25,6780.5,6630.549805,6775.549805,6775.541016,11844300,24-06-2016,2016,6,24
27-06-2016,6743.700195,6820.399902,6743.700195,6803.700195,6803.691406,7565700,27-06-2016,2016,6,27
28-06-2016,6811.5,6850.399902,6811.5,6837.75,6837.741211,7118400,28-06-2016,2016,6,28
29-06-2016,6874.350098,6912.950195,6872.100098,6907.100098,6907.09082,8461800,29-06-2016,2016,6,29
30-06-2016,6951.850098,6990.5,6944.450195,6980.799805,6980.790527,13152300,30-06-2016,2016,6,30
01-07-2016,7003.899902,7043.450195,7003.899902,7027.850098,7027.84082,9061800,01-07-2016,2016,7,1
04-07-2016,7067.049805,7092.100098,7066.75,7071.850098,7071.84082,8999700,04-07-2016,2016,7,4
05-07-2016,7078.450195,7078.450195,7035.200195,7051,7050.990723,14009300,05-07-2016,2016,7,5
07-07-2016,7058.850098,7071.75,7039.700195,7050.100098,7050.09082,10781200,07-07-2016,2016,7,7
08-07-2016,7062.25,7062.25,7008.049805,7039.399902,7039.390625,8182300,08-07-2016,2016,7,8
11-07-2016,7111.649902,7156.75,7110.399902,7151.350098,7151.34082,8178700,11-07-2016,2016,7,11
12-07-2016,7179.5,7195.100098,7158.200195,7192.25,7192.240723,11265800,12-07-2016,2016,7,12
13-07-2016,7208.899902,7213.100098,7161.049805,7177,7176.990723,11991900,13-07-2016,2016,7,13
14-07-2016,7178.399902,7218.25,7169.649902,7215.350098,7215.34082,9146400,14-07-2016,2016,7,14
15-07-2016,7223.600098,7245.049805,7181.5,7194.399902,7194.390625,9387400,15-07-2016,2016,7,15
18-07-2016,7214.299805,7232,7154.549805,7162.25,7162.240723,9121400,18-07-2016,2016,7,18
19-07-2016,7169.25,7186.200195,7134.549805,7178.200195,7178.190918,8868200,19-07-2016,2016,7,19
20-07-2016,7174,7222.75,7174,7221.299805,7221.290527,7823700,20-07-2016,2016,7,20
21-07-2016,7241.850098,7243.700195,7182.649902,7186.700195,7186.690918,10275500,21-07-2016,2016,7,21
22-07-2016,7197,7230.100098,7173.899902,7227.450195,7227.440918,8654300,22-07-2016,2016,7,22
25-07-2016,7222.549805,7307.600098,7222.549805,7305.600098,7305.590332,8877900,25-07-2016,2016,7,25
26-07-2016,7309.100098,7320.799805,7259.899902,7270,7269.990234,10622300,26-07-2016,2016,7,26
27-07-2016,7282.5,7328.149902,7258,7297.899902,7297.890137,9667100,27-07-2016,2016,7,27
28-07-2016,7315.700195,7343.799805,7309.950195,7338.649902,7338.640137,12523400,28-07-2016,2016,7,28
29-07-2016,7344.5,7357.450195,7324.399902,7330,7329.990234,8858700,29-07-2016,2016,7,29
01-08-2016,7350.25,7395,7292.350098,7335.049805,7335.040039,9234400,01-08-2016,2016,8,1
02-08-2016,7346.149902,7372.350098,7306.75,7310.899902,7310.890137,8583500,02-08-2016,2016,8,2
03-08-2016,7321.549805,7321.549805,7220.649902,7232.799805,7232.790527,7810000,03-08-2016,2016,8,3
04-08-2016,7281.700195,7281.700195,7215.399902,7248.549805,7248.540527,7420400,04-08-2016,2016,8,4
05-08-2016,7289.549805,7368.200195,7289.549805,7364.049805,7364.040039,8019800,05-08-2016,2016,8,5
08-08-2016,7391.299805,7406.399902,7376.450195,7398.25,7398.240234,7092300,08-08-2016,2016,8,8
09-08-2016,7411.899902,7411.899902,7337.850098,7368.450195,7368.44043,8785700,09-08-2016,2016,8,9
10-08-2016,7377.600098,7377.600098,7270.100098,7277,7276.990234,8049500,10-08-2016,2016,8,10
11-08-2016,7277.649902,7297.600098,7237.899902,7289.5,7289.490234,7924800,11-08-2016,2016,8,11
12-08-2016,7301,7357.299805,7301,7347.450195,7347.44043,7851000,12-08-2016,2016,8,12
16-08-2016,7350.600098,7362.850098,7305.450195,7339.25,7339.240234,8183000,16-08-2016,2016,8,16
17-08-2016,7341.25,7368.25,7322.850098,7343.700195,7343.69043,7816800,17-08-2016,2016,8,17
18-08-2016,7364.649902,7398.649902,7364.649902,7390.200195,7390.19043,7607700,18-08-2016,2016,8,18
19-08-2016,7408.149902,7413.299805,7378.950195,7397.799805,7397.790039,7944900,19-08-2016,2016,8,19
22-08-2016,7400.600098,7414,7354.149902,7363.799805,7363.790039,6419700,22-08-2016,2016,8,22
23-08-2016,7363.850098,7369.549805,7320.899902,7359.75,7359.740234,7264100,23-08-2016,2016,8,23
24-08-2016,7372.950195,7393.350098,7364.100098,7386.049805,7386.040039,6431900,24-08-2016,2016,8,24
25-08-2016,7404.100098,7416.049805,7337.200195,7343.5,7343.490234,10606900,25-08-2016,2016,8,25
26-08-2016,7363.299805,7374.299805,7317.899902,7334.799805,7334.790039,7496500,26-08-2016,2016,8,26
29-08-2016,7344.600098,7367.850098,7308.100098,7361,7360.990234,6287600,29-08-2016,2016,8,29
30-08-2016,7393,7465.549805,7393,7461.950195,7461.94043,7049100,30-08-2016,2016,8,30
31-08-2016,7473.899902,7520.450195,7473.899902,7490.649902,7490.640137,11638200,31-08-2016,2016,8,31
01-09-2016,7498.25,7512.299805,7463.600098,7474.299805,7474.290039,9358500,01-09-2016,2016,9,1
02-09-2016,7491.5,7513.899902,7474.75,7504.600098,7504.590332,7136100,02-09-2016,2016,9,2
06-09-2016,7540.799805,7619.950195,7540.799805,7615,7614.990234,7258100,06-09-2016,2016,9,6
07-09-2016,7638.149902,7638.549805,7599.850098,7607.200195,7607.19043,12060900,07-09-2016,2016,9,7
08-09-2016,7610.549805,7647.5,7598.200195,7642.700195,7642.689941,10748000,08-09-2016,2016,9,8
09-09-2016,7634.5,7634.5,7567.600098,7575.549805,7575.540039,10210700,09-09-2016,2016,9,9
12-09-2016,7459.700195,7469.5,7410.100098,7420.5,7420.490234,8927300,12-09-2016,2016,9,12
14-09-2016,7423.399902,7462.75,7409.850098,7455.299805,7455.290039,8777400,14-09-2016,2016,9,14
15-09-2016,7471,7475.350098,7435.200195,7462.700195,7462.69043,7952900,15-09-2016,2016,9,15
16-09-2016,7499.100098,7553.799805,7461.450195,7487.200195,7487.19043,11264500,16-09-2016,2016,9,16
19-09-2016,7500.100098,7525.899902,7486.049805,7513.799805,7513.790039,7099400,19-09-2016,2016,9,19
20-09-2016,7522.899902,7523.850098,7478.100098,7490.299805,7490.290039,6870400,20-09-2016,2016,9,20
21-09-2016,7504.649902,7534.100098,7478.450195,7491.700195,7491.69043,6458500,21-09-2016,2016,9,21
22-09-2016,7570.399902,7588.299805,7540.950195,7573,7572.990234,7519700,22-09-2016,2016,9,22
23-09-2016,7587.700195,7592.450195,7547.149902,7554.899902,7554.890137,7670100,23-09-2016,2016,9,23
26-09-2016,7540.950195,7541.149902,7472.149902,7479.75,7479.740234,6491900,26-09-2016,2016,9,26
27-09-2016,7503.5,7520.5,7456,7469.950195,7469.94043,6489300,27-09-2016,2016,9,27
28-09-2016,7478.25,7529.700195,7472.049805,7514.950195,7514.94043,7913200,28-09-2016,2016,9,28
29-09-2016,7555.700195,7562,7303.950195,7336.850098,7336.840332,15989800,29-09-2016,2016,9,29
30-09-2016,7326.600098,7409.149902,7308.850098,7394.850098,7394.840332,8773200,30-09-2016,2016,9,30
03-10-2016,7443.149902,7535,7429.5,7532.25,7532.240234,7530100,03-10-2016,2016,10,3
04-10-2016,7560.600098,7576.100098,7533.049805,7567.700195,7567.69043,8056400,04-10-2016,2016,10,4
05-10-2016,7599.399902,7600.549805,7542.649902,7565.5,7565.490234,8278300,05-10-2016,2016,10,5
06-10-2016,7588.850098,7605.649902,7509.75,7537.25,7537.240234,8274000,06-10-2016,2016,10,6
07-10-2016,7552.399902,7557.899902,7496.850098,7527.200195,7527.19043,7413600,07-10-2016,2016,10,7
10-10-2016,7559.5,7567.450195,7527.950195,7532.700195,7532.69043,5430200,10-10-2016,2016,10,10
13-10-2016,7508.299805,7514.350098,7377.200195,7418.350098,7418.340332,8357000,13-10-2016,2016,10,13
14-10-2016,7437.899902,7453.049805,7404,7439.850098,7439.840332,6667000,14-10-2016,2016,10,14
17-10-2016,7464.149902,7465.450195,7371.350098,7384.5,7384.490234,7913700,17-10-2016,2016,10,17
18-10-2016,7416.149902,7517.299805,7416,7512.299805,7512.290039,7484000,18-10-2016,2016,10,18
19-10-2016,7533.649902,7534.299805,7486.100098,7507.700195,7507.69043,7601900,19-10-2016,2016,10,19
20-10-2016,7539.350098,7565.5,7526.5,7538.799805,7538.790039,7679300,20-10-2016,2016,10,20
21-10-2016,7550,7550.100098,7505.149902,7541.700195,7541.69043,7509200,21-10-2016,2016,10,21
24-10-2016,7559,7575.450195,7535.350098,7551.549805,7551.540039,6963000,24-10-2016,2016,10,24
25-10-2016,7561.049805,7561.25,7512.5,7541.5,7541.490234,7258400,25-10-2016,2016,10,25
26-10-2016,7519.299805,7519.299805,7459.299805,7476.75,7476.740234,8426400,26-10-2016,2016,10,26
27-10-2016,7467.149902,7467.799805,7407.100098,7452.149902,7452.140137,10091700,27-10-2016,2016,10,27
28-10-2016,7464.549805,7502.200195,7439.350098,7494.100098,7494.090332,7478500,28-10-2016,2016,10,28
01-11-2016,7525.25,7539.100098,7491.799805,7502.200195,7502.19043,7020800,01-11-2016,2016,11,1
02-11-2016,7433.549805,7433.549805,7383.299805,7391.399902,7391.390137,6696000,02-11-2016,2016,11,2
03-11-2016,7382.75,7420,7335.75,7344.100098,7344.090332,7015100,03-11-2016,2016,11,3
04-11-2016,7359.700195,7359.899902,7245.5,7274.100098,7274.090332,8254800,04-11-2016,2016,11,4
07-11-2016,7360.75,7366.950195,7317.850098,7330.950195,7330.94043,6039700,07-11-2016,2016,11,7
08-11-2016,7366.350098,7377.600098,7314.25,7366.049805,7366.040039,5935800,08-11-2016,2016,11,8
09-11-2016,6924.950195,7276.700195,6829.799805,7247.450195,7247.440918,13735500,09-11-2016,2016,11,9
10-11-2016,7358.049805,7408.799805,7329.899902,7342.299805,7342.290039,10348700,10-11-2016,2016,11,10
11-11-2016,7280.450195,7284.75,7112.549805,7126.5,7126.490723,9721600,11-11-2016,2016,11,11
15-11-2016,7120.899902,7122.200195,6902.899902,6916.450195,6916.440918,11531000,15-11-2016,2016,11,15
16-11-2016,7002,7014.25,6897.75,6928.100098,6928.09082,8909500,16-11-2016,2016,11,16
17-11-2016,6928.450195,6966.5,6884.850098,6903.450195,6903.440918,6672200,17-11-2016,2016,11,17
18-11-2016,6920.549805,6943.549805,6873.049805,6908.5,6908.490723,6621900,18-11-2016,2016,11,18
21-11-2016,6934.350098,6934.350098,6751.149902,6761.549805,6761.541016,7902000,21-11-2016,2016,11,21
22-11-2016,6811.75,6850.399902,6764.25,6835.299805,6835.291016,7464700,22-11-2016,2016,11,22
23-11-2016,6881.200195,6890.149902,6817.350098,6882.649902,6882.641113,6736800,23-11-2016,2016,11,23
24-11-2016,6863.25,6879.299805,6820.149902,6837.5,6837.491211,9320600,24-11-2016,2016,11,24
25-11-2016,6873.899902,6966.450195,6849.75,6960.75,6960.740723,7038500,25-11-2016,2016,11,25
28-11-2016,6940,7000.950195,6929.200195,6983.399902,6983.390625,6779000,28-11-2016,2016,11,28
29-11-2016,6993.5,7048.700195,6991.549805,7003.600098,7003.59082,6702700,29-11-2016,2016,11,29
30-11-2016,7030.25,7085.799805,7009.649902,7079.399902,7079.390625,10781400,30-11-2016,2016,11,30
01-12-2016,7099.600098,7103.799805,7034.649902,7040.25,7040.240723,6756300,01-12-2016,2016,12,1
02-12-2016,7005.5,7008.649902,6934.850098,6947.299805,6947.290527,6547700,02-12-2016,2016,12,2
05-12-2016,6951.799805,6993.600098,6929.450195,6984.25,6984.240723,5441500,05-12-2016,2016,12,5
06-12-2016,7007.149902,7030.350098,6994.049805,7001.600098,7001.59082,5324200,06-12-2016,2016,12,6
07-12-2016,7026.600098,7037.75,6948.950195,6971.200195,6971.190918,6697200,07-12-2016,2016,12,7
08-12-2016,7015.799805,7094.200195,7014.75,7089.25,7089.240723,6022700,08-12-2016,2016,12,8
09-12-2016,7111.75,7112.25,7085.200195,7101.149902,7101.140625,6243400,09-12-2016,2016,12,9
12-12-2016,7083.100098,7083.100098,7009.25,7023.200195,7023.190918,4887500,12-12-2016,2016,12,12
13-12-2016,7040.5,7050.200195,7007.649902,7045.350098,7045.34082,6103400,13-12-2016,2016,12,13
14-12-2016,7053.899902,7053.899902,6999.200195,7004.649902,7004.640625,5698900,14-12-2016,2016,12,14
15-12-2016,6957.450195,7047.350098,6953.100098,6989.25,6989.240723,6120500,15-12-2016,2016,12,15
16-12-2016,7009.399902,7009.549805,6965.600098,6976.5,6976.490723,6083800,16-12-2016,2016,12,16
19-12-2016,6973.049805,6973.5,6936.549805,6943.350098,6943.34082,4701000,19-12-2016,2016,12,19
20-12-2016,6948.899902,6960.100098,6892.799805,6908.100098,6908.09082,5560700,20-12-2016,2016,12,20
21-12-2016,6929.75,6933.850098,6889.700195,6896,6895.990723,5443900,21-12-2016,2016,12,21
22-12-2016,6883.399902,6883.899902,6806.100098,6816.350098,6816.341309,5093000,22-12-2016,2016,12,22
23-12-2016,6814.049805,6850.899902,6779.200195,6814.899902,6814.891113,5544300,23-12-2016,2016,12,23
26-12-2016,6800.200195,6801.799805,6720.25,6724.450195,6724.441406,4999400,26-12-2016,2016,12,26
27-12-2016,6730.899902,6840.850098,6711.649902,6832,6831.991211,5688100,27-12-2016,2016,12,27
28-12-2016,6849.450195,6902,6839.899902,6847.399902,6847.391113,5655700,28-12-2016,2016,12,28
29-12-2016,6846.799805,6920.899902,6839.799805,6915.450195,6915.440918,8649800,29-12-2016,2016,12,29
30-12-2016,6931.850098,6993.399902,6928.850098,6982.799805,6982.790527,6361900,30-12-2016,2016,12,30
02-01-2017,7007.399902,7014.149902,6955.450195,7002.5,7002.490723,6022500,02-01-2017,2017,1,2
03-01-2017,7019,7048,6989,7028.75,7028.740723,6274000,03-01-2017,2017,1,3
04-01-2017,7042.25,7058.600098,7024.200195,7030.75,7030.740723,8000400,04-01-2017,2017,1,4
05-01-2017,7063.149902,7112.600098,7061.799805,7106.899902,7106.890625,8271200,05-01-2017,2017,1,5
06-01-2017,7119.049805,7140.25,7073.5,7083.100098,7083.09082,7023500,06-01-2017,2017,1,6
09-01-2017,7099.549805,7101.75,7076.850098,7085.149902,7085.140625,5765600,09-01-2017,2017,1,9
10-01-2017,7108.350098,7136.049805,7106.450195,7132.200195,7132.190918,6678400,10-01-2017,2017,1,10
11-01-2017,7163.899902,7220.350098,7160.350098,7214.149902,7214.140625,8249300,11-01-2017,2017,1,11
12-01-2017,7225.350098,7244.200195,7209.100098,7231.850098,7231.84082,7869200,12-01-2017,2017,1,12
13-01-2017,7268.950195,7271,7202.950195,7228.299805,7228.290527,6765900,13-01-2017,2017,1,13
16-01-2017,7224,7255.649902,7209.299805,7247.950195,7247.940918,6036700,16-01-2017,2017,1,16
17-01-2017,7255.700195,7276.049805,7227,7243.649902,7243.640625,6148700,17-01-2017,2017,1,17
18-01-2017,7252.25,7299.200195,7249.799805,7269,7268.990234,7011300,18-01-2017,2017,1,18
19-01-2017,7271.950195,7295.399902,7260.350098,7287.75,7287.740234,7354700,19-01-2017,2017,1,19
20-01-2017,7267.100098,7281.850098,7196.649902,7202.75,7202.740723,8692300,20-01-2017,2017,1,20
23-01-2017,7191.399902,7251,7189.799805,7242.549805,7242.540527,6636200,23-01-2017,2017,1,23
24-01-2017,7259.799805,7319.700195,7254.600098,7315.25,7315.240234,6834100,24-01-2017,2017,1,24
25-01-2017,7338.899902,7424.899902,7334.799805,7417.700195,7417.69043,11139800,25-01-2017,2017,1,25
27-01-2017,7426.850098,7483.899902,7424.399902,7455.149902,7455.140137,10439600,27-01-2017,2017,1,27
30-01-2017,7451.700195,7473,7432.100098,7452.149902,7452.140137,9434900,30-01-2017,2017,1,30
31-01-2017,7453.799805,7455.200195,7372.549805,7379.299805,7379.290039,13031800,31-01-2017,2017,1,31
01-02-2017,7390.549805,7520.700195,7366.899902,7516.049805,7516.040039,13216500,01-02-2017,2017,2,1
02-02-2017,7525.450195,7564.450195,7501.549805,7547.100098,7547.090332,12299300,02-02-2017,2017,2,2
03-02-2017,7555.700195,7578.049805,7544,7569.899902,7569.890137,13269300,03-02-2017,2017,2,3
06-02-2017,7610.799805,7638.350098,7600.25,7628.100098,7628.090332,11724400,06-02-2017,2017,2,6
07-02-2017,7637.549805,7638.799805,7576.049805,7603.200195,7603.19043,12424400,07-02-2017,2017,2,7
08-02-2017,7615.149902,7630.600098,7562.350098,7614.75,7614.740234,10482200,08-02-2017,2017,2,8
